"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004-12","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","998.2","","","","1"
"2005-01","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1002.5","","","","1"
"2005-02","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","987.5","","","","1"
"2005-03","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","995.2","","","","1"
"2005-04","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1015.8","","","","1"
"2005-05","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","995.6","","","","1"
"2005-06","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1030.1","","","","1"
"2005-07","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","992.2","","","","1"
"2005-08","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1039.3","","","","1"
"2005-09","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1046.0","","","","1"
"2005-10","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1042.2","","","","1"
"2005-11","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1062.6","","","","1"
"2005-12","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1056.1","","","","1"
"2006-01","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1067.2","","","","1"
"2006-02","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1085.8","","","","1"
"2006-03","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1097.4","","","","1"
"2006-04","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1093.4","","","","1"
"2006-05","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1107.3","","","","1"
"2006-06","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1088.9","","","","1"
"2006-07","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1088.8","","","","1"
"2006-08","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1090.3","","","","1"
"2006-09","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1107.8","","","","1"
"2006-10","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1112.7","","","","1"
"2006-11","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1116.4","","","","1"
"2006-12","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1135.5","","","","1"
"2007-01","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1145.9","","","","1"
"2007-02","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1151.4","","","","1"
"2007-03","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1146.2","","","","1"
"2007-04","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1154.9","","","","1"
"2007-05","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1162.2","","","","1"
"2007-06","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1162.1","","","","1"
"2007-07","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1172.5","","","","1"
"2007-08","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1165.2","","","","1"
"2007-09","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1160.7","","","","1"
"2007-10","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1168.3","","","","1"
"2007-11","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1179.0","","","","1"
"2007-12","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1189.4","","","","1"
"2008-01","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1208.7","","","","1"
"2008-02","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1223.6","","","","1"
"2008-03","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1232.1","","","","1"
"2008-04","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1250.0","","","","1"
"2008-05","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1250.1","","","","1"
"2008-06","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1251.4","","","","1"
"2008-07","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1258.7","","","","1"
"2008-08","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1273.5","","","","1"
"2008-09","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1268.2","","","","1"
"2008-10","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1268.0","","","","1"
"2008-11","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1275.6","","","","1"
"2008-12","Canada","2021A000011124","Construction [23]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057608","1.6.1.1","1248.7","","","","1"
